X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20
-0.22,0.33,-0.67,-0.67,1,2,0.14,0.18,0.0,0.14,0.0,0.0,0.0,0.09,0.18,0.0,0.09,0.05,0.09,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.55,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.09,0.0,0.0
0.17,1.22,-0.89,0.33,1,1,0.33,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.08,0.08
-0.33,-0.33,-0.33,-0.67,0,2,0.0,0.18,0.0,0.18,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.18,0.0
0.57,1.22,0.17,1.72,3,0,0.19,0.06,0.0,0.06,0.0,0.0,0.0,0.06,0.06,0.06,0.12,0.12,0.12,0.06
-2.0,-2.0,-2.0,-2.0,0,1,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.23,0.0,0.08,0.08,0.08,0.0
0.67,0.67,0.67,0.67,1,0,0.25,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.31,0.0,0.12,0.06,0.0,0.0
1.33,1.33,1.33,1.33,1,0,0.19,0.1,0.0,0.05,0.1,0.0,0.0,0.1,0.0,0.05,0.05,0.19,0.14,0.05
0.55,0.6,0.5,1.1,2,0,0.12,0.12,0.0,0.12,0.12,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0
0.83,1.0,0.33,3.33,4,0,0.32,0.09,0.0,0.23,0.0,0.0,0.0,0.05,0.09,0.0,0.0,0.14,0.05,0.0
1.44,1.44,1.44,1.44,1,0,0.27,0.09,0.0,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.25,0.5,-1.0,-0.5,1,1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.08,0.08,0.08,0.0
1.11,1.22,1.0,2.22,2,0,0.25,0.12,0.0,0.06,0.0,0.0,0.0,0.12,0.06,0.0,0.06,0.06,0.06,0.06
1.33,1.33,1.33,1.33,1,0,0.22,0.22,0.0,0.22,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.41,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.06,0.18,0.0
-0.5,-0.5,-0.5,-0.5,0,1,0.0,0.0,0.0,0.19,0.06,0.0,0.0,0.0,0.06,0.0,0.06,0.19,0.06,0.0
0.17,0.17,0.17,0.17,1,0,0.25,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.15,0.0,0.1,0.05,0.15,0.0
-2.0,-2.0,-2.0,-2.0,0,1,0.23,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.23,0.0,0.08,0.08,0.23,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.16,0.0,0.0,0.12,0.04,0.0,0.0,0.04,0.12,0.04,0.16,0.12,0.12,0.0
-0.06,0.33,-0.75,-0.17,2,1,0.19,0.1,0.05,0.19,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.05,0.19,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.17,0.0,0.0,0.22,0.0,0.0,0.0,0.06,0.06,0.0,0.11,0.17,0.06,0.06
0.33,0.33,0.33,0.33,1,0,0.17,0.03,0.0,0.07,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.07,0.03,0.0
1.33,1.33,1.33,1.33,1,0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.08,0.08,0.0
-0.11,-0.11,-0.11,-0.11,0,1,0.29,0.14,0.0,0.14,0.0,0.0,0.0,0.0,0.21,0.0,0.07,0.14,0.0,0.0
0.78,0.78,0.78,0.78,1,0,0.12,0.12,0.0,0.12,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.12,0.25,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.05,0.2,0.0,0.1,0.1,0.05,0.0
-0.54,0.67,-1.75,-1.08,1,1,0.17,0.09,0.0,0.26,0.04,0.0,0.0,0.09,0.22,0.0,0.04,0.09,0.0,0.0
-0.5,-0.5,-0.5,-0.5,0,1,0.06,0.06,0.0,0.19,0.0,0.0,0.0,0.0,0.31,0.0,0.06,0.06,0.06,0.0
-0.5,-0.5,-0.5,-0.5,0,1,0.5,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.57,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0
0.17,0.17,0.17,0.17,1,0,0.17,0.17,0.0,0.17,0.06,0.06,0.0,0.06,0.0,0.0,0.11,0.06,0.06,0.0
-0.11,0.67,-1.33,-0.33,2,1,0.14,0.14,0.0,0.21,0.0,0.07,0.0,0.14,0.07,0.0,0.14,0.0,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.17,0.0,0.0,0.06,0.06,0.0,0.0,0.17,0.06,0.06,0.11,0.11,0.06,0.0
0.33,0.33,0.33,0.33,1,0,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.22,0.11,0.11,0.0,0.22,0.0
-0.14,1.33,-1.83,-0.69,3,2,0.36,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.07,0.0,0.14,0.07,0.0,0.07
0.2,0.2,0.2,0.2,1,0,0.3,0.1,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.1,0.05,0.05,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.38,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.36,0.09,0.0,0.0,0.09,0.0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.09
-0.2,-0.2,-0.2,-0.2,0,1,0.22,0.22,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.11,0.11,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.3,0.1,0.0,0.0,0.1,0.1,0.0
-0.22,-0.22,-0.22,-0.22,0,1,0.05,0.0,0.0,0.16,0.05,0.0,0.0,0.05,0.05,0.05,0.11,0.16,0.05,0.11
-0.89,-0.89,-0.89,-0.89,0,1,0.11,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.11,0.0,0.22,0.11,0.22,0.0
-0.17,0.67,-1.0,-0.33,1,1,0.18,0.0,0.0,0.18,0.0,0.0,0.0,0.09,0.18,0.0,0.09,0.09,0.09,0.0
-0.42,-0.33,-0.5,-0.83,0,2,0.21,0.07,0.0,0.14,0.0,0.0,0.0,0.07,0.14,0.0,0.14,0.07,0.07,0.0
-0.11,-0.11,-0.11,-0.11,0,1,0.0,0.18,0.0,0.09,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.27,0.0,0.0
0.67,0.67,0.67,0.67,1,0,0.2,0.1,0.0,0.1,0.2,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1
-0.67,-0.67,-0.67,-0.67,0,1,0.33,0.07,0.07,0.13,0.07,0.0,0.0,0.0,0.07,0.0,0.2,0.0,0.07,0.0
0.33,0.33,0.33,0.67,2,0,0.2,0.1,0.0,0.1,0.05,0.0,0.0,0.05,0.1,0.05,0.1,0.1,0.15,0.0
-0.07,1.0,-0.89,-0.22,1,2,0.2,0.05,0.0,0.2,0.0,0.0,0.0,0.05,0.15,0.0,0.1,0.05,0.05,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.17,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.47,0.11,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.11,0.05,0.0
1.17,1.33,1.0,2.33,2,0,0.07,0.14,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.14,0.21,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.1,0.1,0.0,0.0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.1,0.2,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.23,0.0,0.0,0.15,0.0,0.0,0.0,0.15,0.08,0.0,0.15,0.0,0.08,0.08
-0.33,0.33,-1.0,-0.67,1,1,0.28,0.11,0.0,0.11,0.0,0.0,0.0,0.06,0.11,0.0,0.06,0.17,0.06,0.0
0.67,0.67,0.67,0.67,1,0,0.27,0.2,0.0,0.13,0.0,0.0,0.0,0.0,0.07,0.0,0.13,0.0,0.0,0.0
1.33,1.33,1.33,1.33,1,0,0.19,0.19,0.0,0.12,0.0,0.0,0.0,0.06,0.12,0.0,0.12,0.0,0.0,0.0
-1.25,-1.25,-1.25,-1.25,0,1,0.11,0.0,0.0,0.11,0.05,0.0,0.0,0.05,0.11,0.0,0.11,0.16,0.16,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.33,0.0,0.11,0.11,0.0,0.0,0.0,0.22,0.0,0.0,0.11,0.0,0.11,0.0
1.33,1.33,1.33,1.33,1,0,0.25,0.06,0.0,0.06,0.0,0.0,0.0,0.06,0.06,0.0,0.12,0.0,0.06,0.0
0.28,0.44,0.11,0.56,2,0,0.38,0.05,0.0,0.1,0.0,0.0,0.0,0.05,0.1,0.0,0.14,0.1,0.1,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.0,0.12,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.18,0.09,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.27,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.2,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.2,0.0,0.2,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.17,0.08,0.0,0.08,0.0,0.0,0.0,0.08,0.17,0.0,0.17,0.0,0.08,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0
0.33,0.33,0.33,0.33,1,0,0.18,0.09,0.09,0.09,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.09,0.09,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.33,0.33,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17
-0.54,-0.33,-0.75,-1.08,0,2,0.33,0.11,0.11,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.11,0.0,0.11,0.0
1.0,1.0,1.0,2.0,2,0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.1,0.0
-0.11,-0.11,-0.11,-0.11,0,1,0.21,0.21,0.0,0.12,0.0,0.0,0.0,0.04,0.04,0.0,0.12,0.08,0.17,0.0
0.33,0.33,0.33,0.33,1,0,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.18,0.18,0.0
-1.17,-1.0,-1.33,-2.33,0,2,0.23,0.08,0.0,0.15,0.0,0.0,0.08,0.08,0.08,0.08,0.08,0.08,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.18,0.06,0.0,0.0,0.06,0.06,0.0,0.06,0.06,0.06,0.12,0.24,0.06,0.0
0.33,0.33,0.33,0.33,1,0,0.12,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.12,0.06
0.43,1.0,-0.17,1.72,3,1,0.22,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.11,0.0,0.17,0.11,0.11,0.0
-0.94,0.67,-2.0,-2.83,1,2,0.23,0.23,0.0,0.08,0.08,0.0,0.0,0.08,0.0,0.08,0.08,0.08,0.08,0.0
-0.36,0.5,-1.25,-1.08,1,2,0.3,0.1,0.0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0
1.33,1.33,1.33,1.33,1,0,0.18,0.27,0.0,0.09,0.0,0.0,0.0,0.18,0.09,0.0,0.09,0.0,0.0,0.0
-0.08,0.33,-0.5,-0.17,1,1,0.44,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.22,0.11,0.0,0.0
0.6,0.6,0.6,0.6,1,0,0.32,0.0,0.05,0.05,0.11,0.0,0.0,0.0,0.05,0.0,0.0,0.11,0.0,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.18,0.09,0.0,0.09,0.0,0.0,0.0,0.0,0.18,0.0,0.09,0.09,0.09,0.0
-0.16,-0.12,-0.2,-0.32,0,2,0.15,0.15,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.05,0.15,0.0
0.33,0.33,0.33,0.33,1,0,0.33,0.0,0.0,0.07,0.13,0.0,0.07,0.07,0.0,0.0,0.0,0.07,0.0,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.21,0.07,0.0,0.14,0.0,0.0,0.0,0.07,0.21,0.0,0.14,0.07,0.07,0.0
0.94,1.22,0.67,1.89,2,0,0.27,0.0,0.0,0.18,0.0,0.0,0.0,0.09,0.09,0.0,0.09,0.09,0.0,0.09
0.5,0.67,0.33,1.0,2,0,0.39,0.11,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.1,0.1,0.1,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.0,0.0
0.11,0.11,0.11,0.11,1,0,0.12,0.12,0.0,0.25,0.12,0.0,0.0,0.0,0.0,0.0,0.25,0.12,0.0,0.0
1.33,1.33,1.33,1.33,1,0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.17,0.06,0.06,0.11,0.0,0.0,0.0,0.11,0.06,0.0,0.17,0.0,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.32,0.11,0.05,0.0,0.0,0.0,0.0,0.16,0.05,0.0,0.11,0.11,0.11,0.0
0.4,0.8,0.0,0.8,1,0,0.29,0.06,0.0,0.06,0.06,0.0,0.0,0.12,0.18,0.0,0.12,0.0,0.0,0.0
1.14,1.14,1.14,1.14,1,0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.89,1.33,0.33,2.67,3,0,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.12,0.12,0.12,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.0,0.12
1.0,1.0,1.0,1.0,1,0,0.37,0.05,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.11,0.0,0.0
-1.33,-1.33,-1.33,-2.67,0,2,0.15,0.15,0.0,0.15,0.08,0.0,0.0,0.0,0.0,0.15,0.0,0.23,0.08,0.0
0.33,0.33,0.33,0.33,1,0,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,0.1,0.0
-0.17,1.0,-1.33,-0.33,1,1,0.18,0.09,0.0,0.09,0.27,0.0,0.0,0.0,0.09,0.0,0.09,0.18,0.0,0.0
1.33,1.33,1.33,1.33,1,0,0.2,0.15,0.0,0.1,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0
0.32,1.0,-1.33,1.27,3,1,0.32,0.11,0.05,0.16,0.0,0.0,0.0,0.05,0.11,0.0,0.0,0.21,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.19,0.1,0.0,0.14,0.05,0.0,0.0,0.0,0.14,0.0,0.05,0.14,0.05,0.0
1.33,1.33,1.33,1.33,1,0,0.11,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.11,0.0,0.0,0.0
0.6,0.6,0.6,0.6,1,0,0.3,0.0,0.05,0.05,0.05,0.0,0.0,0.0,0.05,0.05,0.15,0.1,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.47,0.18,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.06,0.06,0.0
0.67,0.67,0.67,0.67,1,0,0.33,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
0.67,0.67,0.67,0.67,1,0,0.2,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.33,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.0,-2.0,-2.0,-2.0,0,1,0.4,0.0,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.1,0.0
-0.11,-0.11,-0.11,-0.11,0,1,0.22,0.0,0.0,0.17,0.06,0.0,0.0,0.0,0.11,0.0,0.06,0.0,0.22,0.0
-1.25,-1.25,-1.25,-1.25,0,1,0.08,0.0,0.0,0.17,0.0,0.0,0.0,0.08,0.08,0.0,0.08,0.08,0.08,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.21,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.14,0.14,0.14,0.0,0.07,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.33,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.11,1.22,1.0,2.22,2,0,0.12,0.0,0.12,0.25,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.12,0.12
-0.67,-0.67,-0.67,-0.67,0,1,0.22,0.11,0.0,0.44,0.0,0.0,0.0,0.11,0.11,0.0,0.0,0.0,0.0,0.0
0.5,0.5,0.5,0.5,1,0,0.1,0.0,0.0,0.1,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0
0.33,1.0,-0.33,0.67,1,1,0.57,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0
0.25,0.33,0.17,0.5,2,0,0.17,0.0,0.0,0.17,0.0,0.0,0.0,0.33,0.08,0.0,0.17,0.08,0.0,0.0
0.22,1.44,-1.0,0.44,1,1,0.08,0.08,0.0,0.12,0.12,0.0,0.0,0.08,0.16,0.0,0.12,0.08,0.12,0.0
0.7,1.33,-0.33,4.22,5,1,0.17,0.06,0.06,0.28,0.0,0.0,0.0,0.06,0.11,0.0,0.11,0.11,0.06,0.0
0.89,0.89,0.89,0.89,1,0,0.5,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0
1.22,1.22,1.22,1.22,1,0,0.08,0.0,0.0,0.15,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.15,0.08,0.08
1.0,1.0,1.0,1.0,1,0,0.14,0.14,0.0,0.07,0.0,0.0,0.0,0.07,0.14,0.0,0.14,0.07,0.14,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.33,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0
-0.75,0.33,-1.83,-1.5,1,1,0.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0
0.24,0.5,0.0,0.72,2,0,0.37,0.16,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.05,0.11,0.0
1.0,1.0,1.0,1.0,1,0,0.0,0.12,0.0,0.12,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.25,0.12,0.0
-0.22,-0.22,-0.22,-0.22,0,1,0.28,0.06,0.0,0.17,0.0,0.0,0.0,0.06,0.0,0.0,0.06,0.0,0.06,0.0
0.22,0.22,0.22,0.22,1,0,0.21,0.21,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0
1.22,1.22,1.22,1.22,1,0,0.17,0.04,0.0,0.17,0.04,0.0,0.0,0.09,0.09,0.0,0.04,0.09,0.04,0.04
0.67,0.67,0.67,0.67,1,0,0.4,0.13,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0
-0.44,-0.11,-1.0,-1.31,0,3,0.21,0.05,0.0,0.21,0.0,0.0,0.0,0.16,0.0,0.0,0.11,0.05,0.0,0.05
0.67,1.0,0.33,1.33,2,0,0.08,0.17,0.0,0.17,0.0,0.0,0.0,0.0,0.08,0.0,0.17,0.08,0.08,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.27,0.0,0.0,0.0,0.18,0.0,0.0,0.09,0.09,0.18,0.0,0.18,0.0,0.0
-0.67,-0.67,-0.67,-0.67,0,1,0.29,0.06,0.0,0.12,0.0,0.0,0.0,0.12,0.0,0.0,0.06,0.18,0.0,0.0
0.27,1.33,-0.8,0.53,1,1,0.24,0.14,0.0,0.14,0.0,0.05,0.0,0.05,0.05,0.0,0.1,0.1,0.1,0.0
1.22,1.22,1.22,1.22,1,0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14
0.47,1.33,-0.25,1.42,2,1,0.14,0.29,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,0.14,0.0,0.0,0.0
0.33,0.33,0.33,0.67,2,0,0.44,0.33,0.0,0.11,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,-1.0,-1.0,-1.0,0,1,0.14,0.07,0.0,0.14,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.14,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.29,0.0
0.33,0.33,0.33,0.67,2,0,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.1,0.0
-0.42,0.17,-1.0,-0.83,1,1,0.25,0.04,0.0,0.08,0.04,0.0,0.0,0.08,0.08,0.0,0.21,0.04,0.08,0.0
0.28,1.22,-0.67,0.56,1,1,0.08,0.0,0.08,0.0,0.0,0.0,0.0,0.08,0.15,0.0,0.08,0.08,0.08,0.08
0.5,0.67,0.33,1.0,2,0,0.28,0.17,0.0,0.06,0.0,0.0,0.0,0.11,0.06,0.0,0.0,0.06,0.0,0.06
-1.56,-1.56,-1.56,-1.56,0,1,0.12,0.12,0.0,0.12,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.12,0.0,0.0
0.29,0.33,0.25,0.58,2,0,0.33,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.0,0.08,0.0
-0.33,0.67,-1.33,-0.67,1,1,0.33,0.08,0.0,0.08,0.0,0.0,0.0,0.08,0.0,0.0,0.08,0.08,0.17,0.0
0.33,0.33,0.33,0.33,1,0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.0,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0
1.0,1.0,1.0,1.0,1,0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.13,0.13,0.0,0.07,0.2,0.07,0.0
-0.5,0.5,-1.5,-1.0,1,1,0.48,0.14,0.0,0.0,0.0,0.0,0.05,0.1,0.0,0.0,0.1,0.05,0.0,0.0
-0.42,0.4,-1.25,-0.85,1,1,0.19,0.19,0.05,0.14,0.05,0.0,0.0,0.1,0.0,0.0,0.05,0.0,0.1,0.0
-2.0,-2.0,-2.0,-2.0,0,1,0.27,0.0,0.0,0.27,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.18,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.43,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0
1.0,1.0,1.0,1.0,1,0,0.18,0.09,0.0,0.0,0.0,0.0,0.0,0.18,0.09,0.0,0.09,0.09,0.09,0.0
-1.83,-1.83,-1.83,-1.83,0,1,0.32,0.0,0.0,0.18,0.05,0.0,0.0,0.05,0.05,0.0,0.27,0.05,0.0,0.0
1.0,1.0,1.0,1.0,1,0,0.1,0.05,0.0,0.24,0.0,0.0,0.0,0.1,0.14,0.0,0.0,0.14,0.14,0.0
-0.33,0.33,-1.0,-0.67,1,1,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.1,0.1,0.0
-0.17,0.67,-1.33,-0.5,2,1,0.2,0.27,0.0,0.13,0.2,0.0,0.0,0.07,0.0,0.0,0.13,0.0,0.0,0.0
0.14,0.5,-0.22,0.28,1,1,0.19,0.05,0.0,0.19,0.05,0.0,0.0,0.14,0.05,0.0,0.1,0.05,0.0,0.05
0.67,0.67,0.67,0.67,1,0,0.15,0.08,0.0,0.08,0.0,0.0,0.0,0.15,0.0,0.08,0.0,0.15,0.23,0.0
0.17,0.17,0.17,0.17,1,0,0.15,0.0,0.0,0.08,0.15,0.0,0.0,0.08,0.15,0.0,0.15,0.08,0.15,0.0
1.33,1.33,1.33,1.33,1,0,0.27,0.18,0.0,0.0,0.0,0.0,0.09,0.09,0.0,0.0,0.18,0.09,0.0,0.0
-0.33,-0.33,-0.33,-0.33,0,1,0.11,0.0,0.0,0.11,0.0,0.0,0.0,0.33,0.11,0.0,0.11,0.0,0.11,0.0
-1.67,-1.67,-1.67,-1.67,0,1,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33,0.33,0.33,0.67,2,0,0.08,0.23,0.0,0.15,0.0,0.0,0.0,0.15,0.23,0.0,0.08,0.0,0.08,0.0
-1.33,-1.33,-1.33,-1.33,0,1,0.11,0.11,0.11,0.22,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0
0.17,0.67,-0.33,0.33,1,1,0.0,0.0,0.17,0.17,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.6,0.6,1.2,2,0,0.25,0.0,0.0,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
1.33,1.33,1.33,1.33,1,0,0.29,0.05,0.0,0.14,0.0,0.05,0.0,0.0,0.1,0.0,0.1,0.14,0.1,0.0
0.5,0.5,0.5,0.5,1,0,0.23,0.0,0.0,0.15,0.0,0.0,0.0,0.08,0.08,0.08,0.08,0.15,0.08,0.0
-0.17,0.33,-0.67,-0.33,1,1,0.15,0.0,0.0,0.08,0.0,0.0,0.0,0.08,0.08,0.0,0.15,0.0,0.0,0.0
0.33,0.33,0.33,0.33,1,0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.2,0.0,0.0
